"","otu","order","family","genus","species","pident","volcano","site","sitePlot","plant","smplUnit","time.SmplUnit","abundance","Lat1","Long1","horizontalDatum","flowAgeMin","flowAgeMax","predict","spp","n_delim"
"419","OTU210","Araneae","Tetragnathidae","Tetragnatha","obscura",100,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,54,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_43",8
"420","OTU210","Araneae","Tetragnathidae","Tetragnatha","obscura",100,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,75,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_43",8
"421","OTU210","Araneae","Tetragnathidae","Tetragnatha","obscura",100,"Kilauea","escape","escape_87","Metrosideros","escape_87_Metrosideros",20,59,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_43",8
"422","OTU210","Araneae","Tetragnathidae","Tetragnatha","obscura",100,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,26,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_43",8
"423","OTU211","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",98.565,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,24,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_9",8
"424","OTU236","Araneae","Theridiidae","Theridion","grallator",97.362,"Kilauea","escape","escape_04","Myrsine","escape_04_Myrsine",10,23,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_140",4
"425","OTU2419","Araneae","Tetragnathidae","Tetragnatha","acuta",99.282,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,7,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_10",11
"426","OTU2419","Araneae","Tetragnathidae","Tetragnatha","acuta",99.282,"Kilauea","escape","escape_04","Coprosma","escape_04_Coprosma",60,14,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_10",11
"427","OTU2419","Araneae","Tetragnathidae","Tetragnatha","acuta",99.282,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,7,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_10",11
"428","OTU248","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.522,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,28,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_65",9
"429","OTU248","Araneae","Tetragnathidae","Tetragnatha","quasimodo",99.522,"Kilauea","escape","escape_90","Ilex","escape_90_Ilex",27,9,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_65",9
"430","OTU2532","Araneae","Theridiidae","Theridion","posticatum",96.651,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,78,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_124",3
"431","OTU2536","Araneae","Theridiidae","Ariamnes","melekalikimaka",99.522,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,7,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_118",9
"432","OTU259","Araneae","Philodromidae","Pagiopalus","nigriventris",98.325,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,7,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_98",13
"433","OTU2601","Araneae","Philodromidae","Pagiopalus","nigriventris",98.086,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,7,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_98",13
"434","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,13,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_29",4
"435","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,13,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_29",4
"436","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,5,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_29",4
"437","OTU27","Araneae","Tetragnathidae","Tetragnatha","pilosa",100,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,12,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_29",4
"438","OTU274","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",99.043,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,18,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_9",8
"439","OTU274","Araneae","Tetragnathidae","Tetragnatha","hawaiensis",99.043,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,5,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_9",8
"440","OTU280","Araneae","Tetragnathidae","Tetragnatha","quasimodo",100,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,14,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_65",9
"441","OTU2847","Araneae","Philodromidae","Pagiopalus","nigriventris",97.368,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,8,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_98",13
"442","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,85,19.37484,-155.222518,"NAD83",200,400,"introduced","Trombidiformes_18",3
"443","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Kilauea","escape","escape_04","Pipturus","escape_04_Pipturus",60,9,19.37484,-155.222518,"NAD83",200,400,"introduced","Trombidiformes_18",3
"444","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,24,19.3748318,-155.2201959,"NAD83",200,400,"introduced","Trombidiformes_18",3
"445","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,21,19.3769125,-155.2169597,"NAD83",200,400,"introduced","Trombidiformes_18",3
"446","OTU29","Trombidiformes","Anystidae",NA,NA,99.522,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,403,19.3768154,-155.2197374,"NAD83",200,400,"introduced","Trombidiformes_18",3
"447","OTU3092","Araneae","Linyphiidae","Erigone","psychrophila",91.283,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,18,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_123",12
"448","OTU3190","Araneae","Linyphiidae","Erigone","tirolensis",94.019,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,6,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_22",3
"449","OTU3190","Araneae","Linyphiidae","Erigone","tirolensis",94.019,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,31,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_22",3
"450","OTU3351","Araneae","Tetragnathidae","Tetragnatha","perkinsi",94.245,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,6,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_113",13
"451","OTU336","Araneae","Tetragnathidae","Tetragnatha","cf. stelarobusta",99.522,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,8,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_19",6
"452","OTU336","Araneae","Tetragnathidae","Tetragnatha","cf. stelarobusta",99.522,"Kilauea","escape","escape_90","Ilex","escape_90_Ilex",27,15,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_19",6
"453","OTU344","Araneae","Theridiidae","Ariamnes","melekalikimaka",99.761,"Kilauea","escape","escape_06","Coprosma","escape_06_Coprosma",35,131,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_118",9
"454","OTU358","Araneae","Tetragnathidae","Tetragnatha","cf. stelarobusta",99.282,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,5,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_19",6
"455","OTU3894","Araneae","Araneidae","Thelacantha","brevispina",99.761,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,29,19.375031,-155.2172007,"NAD83",200,400,"introduced","Araneae_3",2
"456","OTU392","Araneae","Philodromidae","Pagiopalus","nigriventris",97.608,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,66,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_98",13
"457","OTU392","Araneae","Philodromidae","Pagiopalus","nigriventris",97.608,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,16,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_98",13
"458","OTU392","Araneae","Philodromidae","Pagiopalus","nigriventris",97.608,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,214,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_98",13
"459","OTU392","Araneae","Philodromidae","Pagiopalus","nigriventris",97.608,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,93,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_98",13
"460","OTU3963","Araneae","Nephilidae","Clitaetra","episinoides",89.952,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,20,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_88",1
"461","OTU4027","Araneae","Theridiidae","Argyrodes","argentatus",98.804,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,7,19.3769125,-155.2169597,"NAD83",200,400,"introduced","Araneae_14",2
"462","OTU403","Araneae","Araneidae","Cyclosa","simplicauda",100,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,6,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_49",2
"463","OTU403","Araneae","Araneidae","Cyclosa","simplicauda",100,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,56,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_49",2
"464","OTU403","Araneae","Araneidae","Cyclosa","simplicauda",100,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,19,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_49",2
"465","OTU4060","Araneae","Linyphiidae","Agyneta","uta",92.823,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,27,19.375031,-155.2172007,"NAD83",200,400,"introduced","Araneae_39",3
"466","OTU421","Araneae","Salticidae","Havaika","cruciata",100,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,5,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_60",2
"467","OTU4427","Araneae","Dysderidae","Dysdera","crocata",100,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,11,19.375031,-155.2172007,"NAD83",200,400,"introduced","Araneae_1",1
"468","OTU4670","Araneae","Philodromidae","Pagiopalus","nigriventris",97.368,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,14,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_101",12
"469","OTU468","Araneae","Salticidae","Havaika",NA,100,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,25,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_61",12
"470","OTU468","Araneae","Salticidae","Havaika",NA,100,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,107,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_61",12
"471","OTU468","Araneae","Salticidae","Havaika",NA,100,"Kilauea","escape","escape_04","Pipturus","escape_04_Pipturus",60,6,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_61",12
"472","OTU468","Araneae","Salticidae","Havaika",NA,100,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,36,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_61",12
"473","OTU468","Araneae","Salticidae","Havaika",NA,100,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,37,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_61",12
"474","OTU468","Araneae","Salticidae","Havaika",NA,100,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,23,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_61",12
"475","OTU486","Araneae","Tetragnathidae","Tetragnatha","Stardust",97.847,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,17,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_135",28
"476","OTU486","Araneae","Tetragnathidae","Tetragnatha","Stardust",97.847,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,82,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_135",28
"477","OTU486","Araneae","Tetragnathidae","Tetragnatha","Stardust",97.847,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,17,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_135",28
"478","OTU49","Araneae","Philodromidae","Pagiopalus","nigriventris",97.847,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,257,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_98",13
"479","OTU49","Araneae","Philodromidae","Pagiopalus","nigriventris",97.847,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,231,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_98",13
"480","OTU49","Araneae","Philodromidae","Pagiopalus","nigriventris",97.847,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,184,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_98",13
"481","OTU49","Araneae","Philodromidae","Pagiopalus","nigriventris",97.847,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,19,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_98",13
"482","OTU49","Araneae","Philodromidae","Pagiopalus","nigriventris",97.847,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,144,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_98",13
"483","OTU501","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",98.086,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,6,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_135",28
"484","OTU501","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",98.086,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,59,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_135",28
"485","OTU501","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",98.086,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,13,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_135",28
"486","OTU501","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",98.086,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,10,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_135",28
"487","OTU52","Araneae","Cheiracanthiidae","Cheiracanthium",NA,100,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,25,19.37484,-155.222518,"NAD83",200,400,"introduced","Araneae_17",3
"488","OTU52","Araneae","Cheiracanthiidae","Cheiracanthium",NA,100,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,12,19.3769125,-155.2169597,"NAD83",200,400,"introduced","Araneae_17",3
"489","OTU521","Araneae","Salticidae","Havaika",NA,99.522,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,28,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_61",12
"490","OTU521","Araneae","Salticidae","Havaika",NA,99.522,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,18,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_61",12
"491","OTU521","Araneae","Salticidae","Havaika",NA,99.522,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,9,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_61",12
"492","OTU545","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,165,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_135",28
"493","OTU545","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_04","Coprosma","escape_04_Coprosma",60,19,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_135",28
"494","OTU545","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,40,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_135",28
"495","OTU545","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,24,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_135",28
"496","OTU545","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,86,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_135",28
"497","OTU545","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_90","Ilex","escape_90_Ilex",27,6,19.3768154,-155.2197374,"NAD83",200,400,"endemic","Araneae_135",28
"498","OTU556","Araneae","Linyphiidae","Agyneta","decorata",89.448,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,8,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_41",6
"499","OTU570","Araneae","Araneidae","Araneus","omnicolor",90.431,"Kilauea","escape","escape_90","Dicranopteris","escape_90_Dicranopteris",403,53,19.3768154,-155.2197374,"NAD83",200,400,"introduced","Araneae_37",11
"500","OTU572","Araneae","Tetragnathidae","Tetragnatha","GoldenDome",99.043,"Kilauea","escape","escape_04","Dicranopteris","escape_04_Dicranopteris",330,33,19.37484,-155.222518,"NAD83",200,400,"endemic","Araneae_135",28
"501","OTU61","Araneae","Linyphiidae","Orsonwelles","graphica",100,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,41,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_93",1
"502","OTU61","Araneae","Linyphiidae","Orsonwelles","graphica",100,"Kilauea","escape","escape_06","Dicranopteris","escape_06_Dicranopteris",334,10,19.3748318,-155.2201959,"NAD83",200,400,"endemic","Araneae_93",1
"503","OTU64","Araneae","Tetragnathidae","Tetragnatha","kauaiensis",100,"Kilauea","escape","escape_02","Dicranopteris","escape_02_Dicranopteris",385,6,19.375031,-155.2172007,"NAD83",200,400,"endemic","Araneae_28",8
"504","OTU64","Araneae","Tetragnathidae","Tetragnatha","kauaiensis",100,"Kilauea","escape","escape_87","Dicranopteris","escape_87_Dicranopteris",400,5,19.3769125,-155.2169597,"NAD83",200,400,"endemic","Araneae_28",8
